Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Ethiopia,3.73365372068,3.81336975494,4.62194370967,5.42785254025,6.02135029745,6.68695296874,6.8124929375,7.45411828719,3.60389606089,5.11228609725,7.22784309662,17.650503979,19.9144381388,17.3260631071,25.7777233063,38.1308783126,21.2256118186,25.6305342615,24.0404575698,21.9674958719,6.35780468992
Swaziland,1.20477856439,1.78064721686,1.66718381675,1.95127125178,2.23977231718,1.52495645632,5.64730520177,4.02966719223,0.990523837873,1.9966836354,7.62427736758,6.17568205812,0.437516916826,10.0272340969,9.56897965824,12.409913661,11.4579195314,8.29544105224,8.7553393134,8.60203353269,4.09423670491
Cape Verde,3.99031736828,2.49436457022,3.0863991771,3.03777374721,2.95249959725,4.52061914287,9.8928393481,10.2504311925,6.58940192841,2.21339194455,15.9167813177,33.1533814073,21.3943582656,18.8753241386,23.0924265087,35.0272911473,27.1371522954,88.1390314523,72.866835634,333.243072535,25.0200707855
Zimbabwe,0.967776977299,1.05958376337,1.24298454344,1.73179165035,1.88929244891,1.9039757998,1.80497625426,1.62119580493,1.09839472598,1.78447518734,2.30297190937,7.46856813392,3.71162437449,5.60129332186,8.41310274857,5.47130732524,5.41651933122,11.441498647,9.5142148078,3.43377596464,7.1717032517
Liberia,1.41663181227,5.1153677751,3.18562757892,2.98031563885,2.74116169548,1.15954544007,1.55872097698,1.05156362983,1.39771904724,1.75783213624,0.809053284009,0.757608719782,18.3891290708,140.432827743,52.6034653377,137.694188424,111.616406948,108.661634409,128.054947603,304.830905327,3.73223094451
Tanzania,7.22752158271,3.55922469389,6.40249370046,7.67218338571,6.21505962008,3.74407371381,2.94389883062,4.71670651154,3.85748735169,16.6270304334,98.8217172013,19.9787454699,2.2305600219,12.6786015192,4.34519180917,1.81061857866,4.99517593268,3.97316149417,12.7209503879,15.120524351,7.18947887822
Gabon,0.605825564048,1.96587139906,2.58304381073,2.29615502637,2.75832679789,2.02995932698,3.46833539509,2.25467198102,1.50873108163,1.16957273984,3.46588257221,9.85212183228,12.0479233744,12.4242763708,12.836419239,12.9916686925,13.2616134188,5.99791360074,2.78973657227,10.4570220871,15.6482785296
Lesotho,1.70483911178,1.72437495221,1.68414375116,1.68424733901,1.69799653556,1.6829925636,1.63719268274,2.27464991262,2.02613526004,1.61267122554,3.50578530931,12.0631587744,7.61231026994,6.94451748954,12.1346345355,6.50863449287,8.11259349998,26.4877137086,38.9843456577,19.8531956603,11.8432101167
Kenya,2.68148622782,3.43720491556,5.05873739116,4.77366719594,5.36471571724,4.395593769,3.56310614722,5.61306927358,10.0913416912,4.84928742662,10.7689633081,8.17676061828,8.59054012491,5.90408797629,5.61659252608,12.5671623,8.24781037591,8.1302681388,22.6605073036,17.6721948116,1.55232023385
Somalia,1e-06,1e-06,1e-06,0.93892167137,3.24243991391,1.95791860932,10.2572025677,7.39111636548,4.70788183996,22.2760235892,53.7574234093,699353.25,212.306643305,16.2015215226,13.5037273506,13.1350749734,11.0383573166,21.8789857365,362.538026213,121.924395568,7.03888299161
Seychelles,1.49453440938,1.50570790218,1.07810110914,17.1165998149,18.6065919245,57.4451810301,24.4458570976,18.8628933388,5.90141451311,164.313927393,1549.76544503,5490.93609023,62.5577002906,3.57065816179,2.68062797707,8.12799597935,5.51150518747,3.54804912311,8.0215508987,69.0821816387,57.8002072539
Benin,2.78355723378,3.31030520203,3.7249479962,4.82521852728,5.6540017154,7.66112657442,6.39741515837,10.4827517107,16.4260433486,3.86998164799,4.50220565581,16.4325594807,8.43063487384,3.86672110765,10.8810979289,8.7757133561,13.2319865772,24.7879265517,5.57698836332,23.74671727,2.92489974408
Cameroon,1.75177332142,1.85055470777,2.12334846461,3.90955168024,2.8772025224,2.23881019125,1.92018067238,5.09165816492,3.42884746015,6.91933508321,25.5562252529,38.9946699382,18.8423314485,10.1028147647,5.39180378839,18.5857944738,18.5531814168,29.6640928063,6.16559209339,7.22066682066,5.85843290991
Togo,1.57653360148,1.55921097075,2.13846256764,2.24258308174,3.95656629845,5.68210555974,4.99125445063,7.31666741596,14.9524902749,5.25479811254,329341.615385,7323.47058824,15.8413236175,7.45048590013,2.03934882325,12.5098993861,9.59206476383,20.4180327382,17.1353454568,15.6975038645,1.95066463551
Ghana,4.78191209147,4.61516135859,4.16337711116,3.6181993389,4.76412404166,4.80234442492,3.17010103231,4.78913553432,1.93922197287,4.17799744847,4.83284507014,7.1009903824,5.35273176952,7.17509687979,8.236947357,4.14253456316,5.21946125193,5.68089226186,2.63172709344,3.04158319896,2.7357637273
Libya,1e-06,1.52768468845,1.21141047802,2.308356639,3.04313501323,2.43129656297,44.289310547,86.3476412507,1.02963162485,2.74169844549,9.39792334539,55.9502390217,12.795079091,16.5701872933,52.4610640101,52.4242436391,79.1997950711,43.4780205749,15.4287860249,122.085235638,14.3550947665
Central African Republic,2.65257712864,1.59464120002,1.53822370209,5.38907608416,1.13312917423,2.37418386942,31.0752515625,2.75447617566,1.08499640666,2.25949327865,3.62551758833,7.14375417223,2.19731619822,6.76079179585,8.22090720081,208.315068493,135.10770095,18.5991485376,16.9110518538,34.608222754,5.30225689296
Mauritius,0.815854224495,0.944500995143,1.24209480749,1.42548802554,4.42902661176,8.82366829464,13.6613617791,55.8409955195,12.4516820737,81.5000290909,7.18083952752,4.02950490148,1.23643960939,3.36627874544,3.03539840374,3.17333372019,2.76257592241,0.211956384083,0.429173521893,4.84823035137,3.03879356927
Mali,4.23668175363,3.62329526175,4.23097665401,4.69836193385,1.00285278241,12.9263716801,17.8681885374,6.69640163814,4.35754857997,4.96734253002,12.0245402349,24.6993937399,9.44022695752,10.7044369562,8.411525519,9.88145078698,5.88184134921,18.0842203051,10.5063761066,9.88585176605,12.00119936
Angola,1.35158609054,0.593688498572,0.761610134682,1.90028081993,1.98223636017,1.70235251197,2.09674646841,2.79289834364,0.741491659779,6.4289928765,7.20133972693,12.1320118641,25.1519420394,13.6471353029,9.47698703764,23.1179560799,29.0126003647,28.9422393281,18.436475624,18.2490978297,27.5358317013
Chad,1.86919349955,1.73079138435,2.02263758018,3.57782911171,3.82607157143,2.02566628359,4.12151967091,6.81570588235,5.13289417336,4.61125748666,12608.40625,22.5459718813,77.951206474,25.6792283777,10.7874958435,39.608883942,63.340939646,48.2495057165,195.464152232,25.7552895111,29.4448195108
South Africa,0.91883804336,1.03646528105,1.33007120437,1.69241764201,2.06014935696,2.25029973656,2.16645141514,2.66467715529,1.87592292995,2.80027677769,1.26163838729,1.78138202166,2.32037645104,3.15835036414,3.61925711299,2.37718292336,1.01102664025,1.13002512707,1.84123732546,2.49421378176,3.41829147505
Mozambique,1.41130960399,1.52029898844,1.66799402761,4.10076784101,5.92492539759,6.81203629619,26.4596021819,8.48935436627,0.882711485578,4.72267698577,3.32170062742,6.98300672662,11.6578852678,7.85332123608,7.92221362568,7.80159554692,7.35920582812,12.9633005248,23.0495650624,12.0025435662,3.79056936751
Uganda,3.54448709784,3.04651494789,3.69974394781,4.85179541408,5.01936064759,4.02082817872,6.63319641401,10.9901401057,4.34447111465,16.4408800593,21.546055731,5.81336566247,10.962376853,5.84233962516,11.0184767374,9.35003118903,8.79509675399,10.2228356642,13.3449600047,17.072793385,3.04913148585
Niger,2.16240410181,1.75821003798,1.88220462268,1.55783716453,1.47753199518,2.53531472024,2.63128154147,4.29684413207,2.32713112895,0.52880049382,6831.20461538,2085170.25,70.9677511301,36.2414981713,31.3514619926,275.825345333,93.4925542282,15.7218426402,588.507671125,14130.7992228,16.7699168889
