Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Lithuania,2.09599210569,2.04236711745,2.23504066112,2.53830965288,1.88109373254,3.55143927942,9.81544517705,3.83683016631,2.02001710454,11.094125862,14.9362102212,71.7062188986,9.50818513875,6.02303477185,4.26247326804,5.43164557208,12.4584784392,8.54112793229,5.29313173423,15.5555486214
Slovenia,0.94984509294,1.21643598282,1.03197304103,1.20112358133,1.46435219177,2.2718678264,4.42685224608,2.22560664241,9.54910654365,1.93078753114,2.38146369611,3.16559899172,3.43062643315,3.3460743912,4.34443394521,4.96008908434,3.83035571532,3.93697520327,2.09304007431,2.05944128132
Bosnia and Herzegovina,1e-06,1e-06,5.77621661527,9.72770464782,4.2450698186,1.74563106102,6.18426900681,4.66138821813,9.55801989755,10.6747783758,9.50649848395,13.1703637947,12.8286364203,24.5750834486,19.9896288057,16.7589746653,10.7071504819,7.08253103367,11.3207085465,9.78094397954
Germany,1.35096418087,1.24425134154,1.25067531555,1.32595045744,1.46384262605,1.82364810948,1.88582898533,2.69813225315,2.0877769832,1.13271356911,0.746637217512,1.11166327721,1.44234951604,0.93240115993,0.920736795669,0.850675135627,0.927185596289,0.947008021566,0.740037683877,0.775414929587,0.663936561108
Armenia,8.46378394278,7.46532246782,5.7022976124,6.78199084043,5.26930479299,4.1286577412,11.6252199171,6.67998884329,6.1616231649,14.0701419149,3.31264612183,1.39114355685,3.18300503933,6.35996457268,13.0215149603,27.1402653869,9.85088926633,51.2463448567,106.188505864,15.8644515426
Albania,1e-06,1e-06,0.73927293857,0.248318397781,1.96230112762,1.06544356202,1.45805633803,5.51306769757,1.68526852731,4.35356462158,25.8952217044,5.93221518728,7.67587988838,11.5206257424,5.81505364243,4.91395983309,15.3114119162,3.34696306644,3.9691427098,14.2241320456,19.8144480434
Finland,0.69421202359,0.711064717076,0.81361968964,0.849406399294,0.948920057424,1.01803117399,1.32166481627,1.59256709486,1.08895565024,2.16878399467,1.50246270539,1.20011782287,2.24448500779,4.59689251994,3.66690963099,4.75680248873,4.81514283393,4.89069161647,3.68361026538,3.57274158659,3.55812104961
Azerbaijan,2.49230817929,2.20451409422,4.13189943544,3.81183326897,3.63150664984,3.58364399348,5.88139328187,5.11631746909,11.0909530796,11.4648079955,27.1039746406,12.0181358576,12.1102092519,5.8839262457,7.35418630034,7.81882016157,10.9349395846,6.37996085543,4.84497287,3.23946399754
Belarus,2.04947583259,1.37154137112,2.89551918412,3.49596955973,3.50966359493,6.64698907654,12.4405240732,7.83970090808,4.39634838244,6.48288340338,5.09734739136,5.51038808594,8.04211269722,8.73362613295,17.9626799594,17.4780921703,13.0257665622,25.8605800477,46.5034839544,5.9539604254
Hungary,0.780968854092,0.836535299391,1.42848768562,1.40453265701,1.43156332836,1.60735406658,1.69761875075,3.87004005072,3.32998146286,3.97538448877,4.9175540984,5.45194132569,3.18828236504,2.28286594575,2.38152030965,3.23205037371,8.22985062495,6.88413902606,15.1560990025,11.3455964952,34.6800550927
France,0.900720151543,0.961498896065,1.05701428038,1.19604271276,1.31220365622,1.39423217968,1.24908953147,1.52178396811,1.30103794265,2.02287969671,1.18322355487,1.13903917337,1.26358411387,1.13778588521,0.83663390807,0.944761932787,0.842380535169,1.11455372615,1.02821112936,0.949976125419,0.972297808882
Slovakia,4.09662583536,1.53804475529,2.06010124928,1.99728048646,1.77473837674,1.89811507957,6.7302273973,2.49169749054,3.0191991918,3.74315061219,5.60849418105,7.88713569904,6.3198755123,2.84294018061,2.7807860415,2.80760259561,3.64319723305,1.47067544827,106.93272075,50.2443939271
Norway,0.726401100946,0.712530774388,0.782117256438,0.771878039455,0.899969628852,0.763703703337,1.13059273671,1.15849041808,1.39411064327,1.05664919534,1.28120785628,1.49249411036,1.295005911,1.41275986983,1.43353143953,1.16081376915,0.783210125935,0.747328665358,0.93553674518,1.31823119044,4.7323126331
Ukraine,0.794656436743,1.42217557319,2.03333349019,3.19329905686,3.99939465043,4.06335000181,11.3135896693,14.1820968369,23.1947943713,32.2963714434,28.2460586411,3.35903867663,5.40353847956,7.1701821982,7.84429050851,8.05034935572,5.61620089008,8.90378033692,4.46142199625,8.4382538337
Liechtenstein,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,103.513041649,165991.5,18.8499308437,1.32745886753,589700.875,1e-06,31.3482088042,151.373356258,253.592181415,82.9107006119,258.638856508,4261.65831382,404.600009158,458.68468094,59.6248997302
Bulgaria,2.31941413571,2.29285016475,2.1431128622,3.57517982657,4.04328918457,5.3449009894,5.3030717775,5.22065874333,7.30986002107,4.73844648795,861.774292241,7.07488281663,3.37913947073,5.09862446316,4.14062861406,1.03347493493,4.55728565893,9.19704394031,3.678500088,4.06348669668,11.2706708224
Romania,2.89350170693,2.46910766013,2.86179556545,3.24807601943,3.45289307755,3.08678336531,1.41810417047,4.93439638699,6.92800686162,6.93460812125,19.4644470599,26.3786245317,7.57286423386,1.89464720297,1.56504061768,1.36345400176,1.96489860206,2.45185716736,4.11638929248,6.41215221561,6.91442169327
Cyprus,1.36372278842,0.94257508851,1.06292871968,1.18658759613,1.1310134414,1.41445054217,1.33482608022,2.00255653773,1.50427914054,2.02380780085,0.878532238335,0.808441983151,1.19707320872,0.732536393699,1.04576662787,1.43609863369,2.26416972665,1.10057309896,1.08168958161,2.15448338659,0.659232284841
Sweden,0.631352363697,0.68514861153,0.752832573552,0.795151045987,0.95229948936,0.465020167213,0.805998665782,0.825320215306,0.698737932833,1.2215971905,0.795248482874,0.91698496758,1.14734064105,0.826574234114,0.73376682402,0.737537144952,0.746739663663,1.27232331983,0.996783890791,1.45998940671,1.59653123807
Austria,0.858911545542,1.01997890392,1.1229305134,1.19592291277,1.34153895911,1.43586339121,1.72431388411,3.06748392521,2.71185964536,4.4526695911,1.26272006844,2.79330338102,2.40406591761,1.82680781381,0.952070020978,1.37731575448,1.67737043546,2.13270807353,2.05451052245,2.44990314798,1.51425292327
Luxembourg,0.786877442859,0.846363339728,0.928520607594,0.953791694603,1.00097372312,1.14090754946,1.38895429973,1.65869741888,1.08935308416,1.68332569488,1.47023604383,1.61148303367,2.03937972491,2.51425312062,1.5737415171,0.678972754398,2.15474825076,0.916213583021,0.461033443666,1.50533423992,2.72823340346
Andorra,1e-06,26.3202878992,263.76848249,1e-06,1.96649975526,250.790640394,43.055565562,15.0783410138,0.931018429051,4.77865834552,182240.8125,964.72614841,25.1042625484,91.4454992487,85.6227452086,42.8595718529,29.4662271805,49.4500547512,60.8620458731,210.397743553,206.482352941
Ireland,1.35477604554,1.35388817524,1.28094605923,1.26043991931,1.28893895593,1.5650929921,1.17071507494,2.25719656435,1.32041702708,1.2397145722,1.52596268534,1.87172436685,2.92867380848,1.31701129287,1.04737976585,1.0652919044,0.910680031884,0.980839601653,0.742239422937,1.07778499221,5.71154511173
Czech Republic,0.866919148345,1.00887177239,1.64722134461,1.75895730453,1.90359980722,1.53499723952,1.77417514183,4.41107031624,3.17095301379,4.28410237097,2.19668855387,4.69816862524,3.00165418362,3.31847717572,4.53723130139,3.72302657408,2.93235128876,2.74454715378,1.20544384988,2.49126226506,1.99836787061
