Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Turkmenistan,1e-06,1e-06,1e-06,1e-06,1e-06,3.39852876559,1.46896120084,1.17557208378,2.45599482124,13.0451894031,35.0715115522,10.5676175122,10.5695112022,25.0846607537,99.1824781315,1e-06,1e-06,1e-06,113.174460493,23.3007042367
Cambodia,1.92253206843,3.70405814881,5.13259911434,26.3144171353,3.31141140799,1.25291923983,5.85983794629,5.30352587773,170.327769692,4.6681231751,5.13147273071,11.3467751155,18.5286173966,9.65999730193,20.0115471418,27.3164842096,37.8328348417,26.2856335309,32.0585148712,3.71083755196
Bahrain,1.37078638608,1.21300631865,1.1492777148,1.35028322918,1.68501762681,1.45770139121,1.58525640868,1.93457296859,1.2596959736,2.68920613022,2.54353203638,2.93533357331,2.89401444578,1.97754161235,3.93518519089,3.3526324545,1.92528741163,0.780085265823,0.928874492028,1.31908142362,2.20897701427
Saudi Arabia,1.17598355178,1.31166173953,1.60183108107,2.15272461329,2.20628626911,2.06906753647,1.7683863118,2.13236435879,2.81619192832,3.13508532339,3.89153295191,7.92548253513,6.38888572096,6.69939896174,3.65588775242,2.93501259433,2.70233124194,3.42229697004,1.62903203407,0.938052139415,1.11659976235
Kuwait,1.45053090805,1.59021812499,2.04784874965,2.64594353075,2.73707655841,3.18942290138,2.9992159285,5.49610734356,3.74416820747,6.32173381075,3.5853450288,9.2473949317,3.07837408588,4.84122718417,2.49487271369,3.71923035236,2.76541411188,1.83028222456,1.42213316577,1.98164561665,2.13383826609
Maldives,2.96974232434,1.99921467437,4.66274475112,4.54742861152,2.13066967922,21.3427642668,17.8004105032,27.6305111478,22.2901435407,25.6777650671,2964.77900552,90.170720556,24.0610894881,262.400544959,98.7233906415,11.7688898327,6.04902257663,11.7917857576,54.4777084018,42.2306550825,13.7502183385
Pakistan,5.09425289878,5.14123226851,5.62793568336,6.47900680695,7.51864182212,8.98633456396,7.53002677996,20.015513351,18.092585096,32.7975995542,31.6086300117,5.98050958342,3.89860614074,5.83147839371,1.68036674823,1.754677434,2.19825495903,2.17284398401,1.97632199069,1.61701956079,2.90940334357
Oman,1.37373343938,1.31455919094,1.54098559993,1.70684323442,1.71231368134,3.61277084574,2.26257149109,2.98354595827,3.64722128117,9.151954961,9.29677200268,2.87810378903,4.16809783929,4.16736505922,5.85105874087,8.88132876343,9.35572606129,3.77895073295,2.93127946014,2.66389136114,2.43718772557
Yemen,3.89756023085,4.10385689856,5.88788188969,7.8714937792,9.96703141659,11.4663999373,12.6175433357,10.3137011998,4.16575190092,11.4804215906,14.2595686256,7.4444662089,9.08444720102,11.4751742057,9.38350538643,13.2105515921,12.9671665014,22.537905248,13.461059019,21.7630086639,5.62022803868
United Arab Emirates,0.818427087328,0.920079932678,0.966297368583,1.12642190621,1.24517636092,1.17702753531,1.11863516725,1.77854295663,1.79090167176,2.37743259128,1.8856485655,3.44566568434,3.28038467755,3.58108746333,2.59018232981,2.34803570404,2.20896024259,1.75829496195,1.17611123255,2.29244063317,1.50863145133
