,Ratio,Price,Quantity
1992,0.0811636323048,0.869951116608,20.1489280611
1993,0.0481581593316,0.779634559102,20.1657317276
1994,-0.0485148706092,0.779357128814,20.2192437929
1995,-0.129503426267,0.823210948027,20.3114285249
1996,-0.427233590918,0.915505482273,20.477120523
1997,-0.680817946113,1.11806079648,20.7181375176
1998,-0.922716636358,1.14825574895,20.8660058032
1999,-0.99126515184,1.48203946833,21.1057166331
2000,-1.11475439513,1.17978113827,20.9474930489
2001,-0.957880145034,0.619784406984,20.6031826888
2002,-1.255186395,0.203009245598,20.7790577478
2003,-1.17198702332,0.552308467299,21.1299882863
2004,-1.87266006062,0.811106269048,21.4241098899
2005,-2.06710028321,0.425007515992,21.2127438546
2006,-2.48026822739,0.441987693855,21.1878793789
2007,-2.59625474261,0.349011129394,21.083865767
2008,-2.69524617074,0.446240772907,21.1079083518
2009,-2.62919903064,0.4956548657,21.0720077452
2010,-2.88286874256,0.266973598934,20.8388944878
2011,-3.31658850824,0.296326082926,20.7931599727
2012,-3.38655658981,0.134987384083,20.7183864571
