Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Ethiopia,1.44388121619,1.46471370822,1.4231969823,1.41605577767,1.14584492088,1.1378225929,0.955204790823,0.706638686257,0.684411220716,0.510534464546,0.370650078884,0.238739178313,0.182417177268,0.173622373945,0.198535659515,0.173437807039,0.150611942776,0.156372064908,0.1682009164,0.141524514453,0.162544855555
Swaziland,1.15001053824,1.02607403252,1.01737964943,0.996405521318,0.842767618029,0.864236474842,0.328468430829,0.563055574943,0.614198041421,0.452144268939,0.135957599795,0.137772779246,0.11758562887,0.0907837613208,0.120157972433,0.0916324661985,0.106333187883,0.0874765152344,0.0951774778265,0.0641411038852,0.049232326894
Cape Verde,1.72696533786,1.66572813532,1.53262657059,5.01198333293,1.18080708738,0.884913400403,0.581112396142,0.490693575493,0.360997273712,0.283388257239,0.137860634821,0.126499832765,0.143807955554,0.137585282337,0.140488876422,0.125745027842,0.142928659231,0.149677511818,0.15525548126,0.221414233805,0.160267471504
Zimbabwe,1.4078277738,1.16632437188,1.08770131858,1.00605220219,0.704797458609,0.750749794974,0.65619939028,0.706491910239,0.647529604251,0.403693535315,0.311403146017,0.0800871017315,0.0857226703174,0.115141011327,0.137941908377,0.120181002297,0.139182931913,0.137073016317,0.189412983481,0.123693980448,0.224522962516
Liberia,1.70158876016,1.36200270243,1.27303285988,1.24343027553,1.15185663498,0.777931384967,0.519079279545,0.575877943085,0.467728107746,0.371922394943,0.192982746844,0.126664855304,0.144613571769,0.171802878807,0.170127662695,0.17742936623,0.15230528114,0.144864812659,0.161965201998,0.104915501377,0.222042787027
Tanzania,1.19024180101,1.10483439136,0.858073359289,0.824125492463,0.766620341387,0.898941033484,0.877996881532,0.754982803806,0.610976456857,0.197696631142,0.232085986954,0.248142464141,0.185894997205,0.137895844888,0.155201010001,0.142575613494,0.115759077198,0.112286962022,0.151309693113,0.106312234338,0.157540421708
Gabon,3.64737489273,1.16699737501,1.1483034036,1.14714787045,0.873109229009,1.01555532423,0.882962023623,0.938328759407,0.967710763098,0.403429681915,0.561902233157,0.178596775855,0.277690799149,0.141053794895,0.0592561181676,0.0573932212259,0.0724243225584,0.144645415489,0.190900629571,0.189676484383,0.202120466032
Lesotho,1.22115656138,1.17252395458,1.10512438527,1.03072485578,0.721454470686,0.833411588381,0.743770254481,0.515420001751,0.474631036294,0.450604483613,0.16929375476,0.153318398014,0.147025008859,0.150641529867,0.158720322297,0.151716876589,0.154003013352,0.128589864592,0.11954559974,0.140482621194,0.201634192538
Kenya,1.30565770239,1.30666381052,1.23864549333,1.13739161552,0.929242593856,0.819664843091,0.788099654377,0.628697332105,0.464692955129,0.3597007967,0.209221568281,0.174096345105,0.227134519214,0.178872859317,0.194012173887,0.14897837754,0.122501107678,0.106484783656,0.0829849708122,0.0626951392149,0.0580570734623
Somalia,2.69444444444,0.857142857143,1.83432657926,1.2601483876,1.47966691897,1.24293668873,0.857870292101,0.69357447123,0.807026454489,1.39610699558,0.592013352902,0.477593476544,0.365079581368,0.365666339962,0.394313388887,0.321302011782,0.261319300139,0.322683109796,0.339180079292,0.317227835772,0.266623630472
Seychelles,2.26671668774,2.65662003027,2.17672197084,1.89501738624,1.60517600689,2.86569906791,0.662420671118,0.804603802199,0.428200819467,0.344652592879,0.286922324338,0.283914229123,0.143526275452,0.143917002295,0.158262656366,0.1058629964,0.0941140924656,0.0676832583109,0.169722052408,0.164123449116,0.224200031554
Benin,1.50287222714,1.10148075983,0.926597701205,0.975109837212,0.693010186035,0.718660420003,0.469101695864,0.364938874612,0.244988478949,0.299703200401,0.203008885117,0.135598203864,0.316436446877,0.146737965857,0.0641665360795,0.0798329429614,0.127644496811,0.117796863682,0.130325764283,0.123476533056,0.151702380435
Cameroon,1.47016279937,1.11200819197,1.04676682765,1.1378424128,0.933030516791,1.06158339272,0.922511730112,0.573714824198,0.444533554902,0.182945287802,0.230700338775,0.172580229878,0.151568030256,0.156304031141,0.129129766504,0.12797157141,0.151224473525,0.15378174687,0.153428424552,0.121040490694,0.155132020739
Togo,1.39563669614,1.15818038813,1.20710725187,1.00087610635,0.836805566038,0.917492338127,0.853629501455,0.757217141578,0.764319884562,0.500067948756,0.221155213864,0.127358825306,0.114637883665,0.177369491754,0.104940722626,0.104197497903,0.177473833514,0.222556925583,0.2124407986,0.238683696203,0.235185979732
Ghana,1.48651219229,1.43884323292,1.30351742763,1.23999536076,0.876087791908,0.793203420904,0.640100520602,0.568492684531,0.478140453719,0.225171104005,0.189367038269,0.147600907588,0.104717515027,0.0926972667093,0.120444275254,0.12388337791,0.124470807306,0.125931732479,0.139022429445,0.14269528054,0.161364654978
Libya,1.20088503511,1.14745595477,1.14437130162,0.622417624281,0.5706716936,0.934630886703,0.925397427374,0.448762957657,0.736535339807,0.77566194036,0.271666481545,0.0832918713603,0.0900085626628,0.100379856202,0.149227018029,0.135392290278,0.142038232734,0.154107457911,0.181237977289,0.20172800227,0.170825002319
Central African Republic,2.75121070508,2.46430386124,2.29358558081,2.12824526947,1.43926183459,2.40180570932,0.674301584226,0.579020732245,0.303207398161,0.233369447184,0.471659177189,0.232486866427,0.138521207332,0.109952327199,0.110097982861,0.15035660065,0.195505199232,0.179050193297,0.212723515284,0.394566105573,0.230663499526
