Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
New Zealand,1.33507420549,1.25872582479,1.08468963243,0.978044309573,0.754008982989,0.395986452953,0.40430526978,0.558196426885,0.476721067705,0.362765557969,0.299766629355,0.19654815025,0.0958367408215,0.0871955546444,0.0934716858606,0.0990184069452,0.0764057360188,0.07948555508,0.068499183151,0.0551209086436,0.0473058313662
Solomon Islands,2.15270103361,2.13283735939,1.88287753935,1.71110350711,1.64312595448,2.73557960997,0.818834062082,0.45192923442,0.584916961612,1.04388977868,0.940298319388,0.244077343405,0.576960294844,0.70940465264,0.864516005582,0.445298655441,0.532542752947,0.542752308707,0.590725211786,0.388449243688,0.524324967933
Tonga,1.83413900295,1.822214233,1.74248809763,1.91319243933,1.97051416976,2.02003377997,1.71627539124,1.78483525732,1.25730646735,0.860386414323,0.550737504705,0.266071994508,0.185351757118,0.14898251315,0.137878675154,0.133143618363,0.15521238252,0.26882048404,0.239032259083,0.223190755176,0.257083439663
Australia,1.12236279955,1.05939591086,0.917555212336,0.846275780971,0.572362914271,0.258979923915,0.332055276327,0.472168556864,0.428206298766,0.32144523767,0.235416872257,0.218374903144,0.101156456478,0.0821186292328,0.0673075450371,0.0527252872062,0.0567176552289,0.0613357210925,0.0599792277128,0.0382180993695,0.0542248850768
Tuvalu,4.7796498183,2.12041884817,2.48407529131,1.43215594463,2.09603234774,1.00624448517,0.916462412513,0.572021299163,0.420866847983,2.19923940145,2.13714672749,0.567925896992,0.414533879848,0.299081258302,0.413224197468,0.711450851631,0.726647526207,0.386734796707,0.465728590286,0.578709311806,0.567121776187
Marshall Islands,1.54598160754,1.48041625615,1.42542329172,1.47535081521,1.35415069537,1.07061009542,0.956650849187,1.03013711908,0.812146735482,0.347069238221,0.357187988741,0.311187848182,0.242195350404,0.176413769298,0.179663262283,0.105615667863,0.0353924766483,0.327706669573,0.169652696152,0.117221032787,0.170501469528
Kiribati,2.08883408763,1.67399239544,1.56010653239,0.930482226735,1.0561161246,0.583773964906,0.87593730488,0.828188798359,0.866042816391,0.56912527143,0.395418954531,0.201998041601,0.324056594608,0.597616994101,0.380981937544,0.408397219539,0.351839321921,0.333223509264,0.3710166064,0.290674241139,0.333723418003
Fiji,1.3804739472,1.49494890044,1.44454338442,1.53843810494,1.41819254939,1.46146994336,1.48777280745,1.16921037932,1.26628796754,0.762418871015,0.45420580039,0.207628482968,0.165865729332,0.166700336313,0.199418798618,0.174715401674,0.168657848189,0.185336073446,0.15104741152,0.127706397338,0.178327431472
Papua New Guinea,1.34732606466,1.2698203133,1.18396817833,1.19273873615,0.924269897304,0.795723782988,1.06149249215,0.572089476666,0.478733233172,0.406885846313,0.235741106152,0.128170213878,0.35699158408,0.629245576099,0.649463757941,0.548402682531,0.475375553382,0.305707145535,0.152072539902,0.39535255844,0.377318662454
Vanuatu,2.8342945279,2.77400857126,2.47358215179,2.16578934112,2.98250605611,5.57800169016,1.14746917256,2.40714468944,2.0185056711,2.28703142489,1.56805597387,0.633806997097,0.403482102509,0.369758350183,0.388156056958,0.329630113003,0.282009716358,0.410067988937,0.341081107763,0.240014121961,0.228037883014
