Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Canada,0.321963706466,0.335230419862,0.289071006013,0.275947711418,0.239232359791,0.249398120963,0.254294199066,0.226044051804,0.216661626334,0.153835508247,0.156080983887,0.131792798178,0.121624755393,0.0609169942817,0.0581452819057,0.0611080106657,0.0497545513714,0.0415278536849,0.0193970485682,0.0173524869815,0.0198444565251
Guatemala,1.07313911533,1.07604474248,1.03517699247,1.03970829431,0.952778245734,0.894460151413,0.746210618533,0.590561556036,0.552109477525,0.334587265802,0.298894114817,0.187982460267,0.142684839823,0.106765367923,0.0750256749015,0.0894506768076,0.0906239083665,0.0921653210662,0.0926789658576,0.117273549586,0.109397387551
Dominica,0.957327455912,0.967530836487,0.925939415409,0.943007164818,0.901720205812,0.95680233641,0.759363701923,0.6292052741,0.620327771035,0.43635705701,0.434622231678,0.298242402809,0.0785803964565,0.190075126909,0.19648944561,0.144306534563,0.0866985869277,0.0747611079349,0.0471711207117,0.0444963066354,0.137311551003
Jamaica,0.952391970279,0.939545974238,0.939104598822,0.910948223051,0.802706626758,0.698972653613,0.633503249568,0.558217224729,0.49741030104,0.319876414121,0.270932198755,0.234439134677,0.151553145028,0.108670271886,0.153746672723,0.108264565767,0.117954588872,0.118635072432,0.118916512169,0.112661057144,0.131784870588
Cuba,1.07056733793,1.12489789065,1.22647170899,1.21613071111,1.06441965326,0.879447896345,0.808706964886,0.61569319428,0.616460365442,0.740008347044,0.486325156268,0.462749673293,0.755775568474,0.777589906662,0.85716675005,0.720548854813,0.678611039587,0.57543688271,0.482125872769,0.44920316872,0.606964600023
Dominican Republic,0.873695989796,0.870964102276,0.731200536442,0.723031447698,0.611247931236,0.500953899561,0.393733309878,0.267872404789,0.220892423962,0.174624278949,0.12959828562,0.136093752475,0.082495991507,0.0750845111174,0.0697017113676,0.0674395967139,0.0623873095842,0.0556985354281,0.0479552837955,0.0407695038556,0.0387965185181
Panama,1.00664008564,0.993500228159,0.915581940121,0.915300275225,0.861901539471,0.862593950523,0.753437747168,0.699725122224,0.582548245633,0.339326672886,0.409177904243,0.366775379309,0.192781910293,0.123174613541,0.110716345354,0.0832656542744,0.0683387065491,0.0769269165943,0.0799651693445,0.0642833249103,0.0879107306474
Costa Rica,0.978529403202,0.944716133666,0.883361957383,0.901242531556,0.809780898372,0.770852967877,0.767838608799,0.62380375585,0.523433043358,0.334469710544,0.323499874721,0.319345788571,0.198163609784,0.117662893421,0.0990882578212,0.0632257689162,0.0852416759301,0.0695638519876,0.0484546165709,0.0401199105593,0.0472378594733
El Salvador,1.09954488176,1.13371343503,1.09161831176,1.1188906994,1.06447852509,0.980445696739,0.74142241361,0.62368740516,0.540041062567,0.288064706758,0.257603587454,0.119278913201,0.0993627845613,0.0867436647856,0.0794467058955,0.0737247083555,0.0911509081261,0.130798325145,0.123254707795,0.112294397368,0.126356367756
Haiti,1.08771572079,1.08824307153,1.09522307273,1.03058978218,0.8532676926,0.693725179372,0.617474804714,0.49691348839,0.444087523722,0.403271484096,0.287437928082,0.192623704727,0.137023349908,0.170577242172,0.185937340278,0.157259291695,0.149018603422,0.152627096015,0.152839591016,0.150655932057,0.188570239241
Grenada,0.95775283406,0.978655169309,0.934207107785,0.947588389724,0.851728244424,0.756995428047,0.759167513597,0.618330130657,0.698038960609,0.393773000653,0.295390724644,0.246825708656,0.174574282363,0.166626899212,0.161143346386,0.141242883296,0.118921326335,0.111781423663,0.13013752615,0.116589747628,0.0906426167337
Belize,1.09598083634,1.0774989685,1.06102142857,1.11216522242,1.07379307709,1.04203918209,0.985602467455,1.07460738352,0.924855419342,0.475893663995,0.393006646636,0.313713121084,0.233233455442,0.197792786488,0.228236395236,0.154821762781,0.181115971101,0.364112902696,0.19547140178,0.124862804091,0.138359644578
Mexico,0.829417219516,0.866210388179,0.810506648075,0.738741142894,0.652992268838,0.587688374639,0.521914565512,0.442420878825,0.455554542718,0.253791780351,0.248036411385,0.112317827198,0.0820406181076,0.0632597656475,0.0696761253329,0.0670793655293,0.0575180297616,0.0560634969267,0.0602205271828,0.0639369857498,0.0241026200802
Antigua and Barbuda,0.93164354164,0.959281926523,0.881326675269,0.865123874154,0.811705236175,0.696054122511,0.604263472276,0.556032847221,0.452019034915,0.424555935197,0.282122058934,0.276363132648,0.214297548117,0.15629124113,0.13829163246,0.107531763163,0.103517148584,0.0970742297024,0.0991568134281,0.0791525689542,0.113292122899
Barbados,0.892790314342,0.902055500741,0.875178048254,0.844955488736,0.764689067008,0.631440383209,0.572891427079,0.459910782809,0.379099280092,0.316421120575,0.265543650856,0.26110690689,0.187719690698,0.175313070108,0.183028102973,0.148374268879,0.117180364647,0.124342023081,0.11639243058,0.0796353899633,0.111786929416
Trinidad and Tobago,0.875790252604,0.912802565575,0.912436875805,0.856670055055,0.701888523441,0.706876219008,0.705388993603,0.514000097373,0.502064475316,0.302265135646,0.301159833902,0.272400096098,0.135881861446,0.0962776868317,0.108827435656,0.11737850099,0.107324082143,0.0873518418147,0.071934710789,0.0556782412168,0.0985690458364
Honduras,1.02144011125,1.01159604694,0.980166851646,0.981470823246,0.931009979062,0.830208252462,0.730324850792,0.63261920352,0.653883557695,0.33608779937,0.282221864993,0.239424260826,0.217282710984,0.194259792945,0.206752897647,0.149651565691,0.128302914709,0.127260745022,0.122148972385,0.085076421762,0.0944642991024
Nicaragua,1.09610961719,1.08343797492,1.05391963564,1.042552901,0.941192928645,0.878492217211,0.816629246011,0.506295028173,0.578435138171,0.393595439491,0.393048528329,0.230060048465,0.177171078908,0.151357238025,0.154270906109,0.134814377234,0.145289261091,0.172514131475,0.157230798715,0.168345320828,0.135491004112
