Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Indonesia,43006174.0,51233559.0,64908310.0,80182997.0,108896613.0,143009765.0,118234624.0,123659914.0,148728628.0,134431493.0,145024565.0,498729717.0,348730780.0,232312508.0,222632770.0,279266129.0,256327018.0,179077111.0,147144029.0,172229352.0,160842969.0
Vietnam,7670162.0,22572549.0,49242596.0,81097380.0,125111901.0,182693511.0,211891280.0,280633390.0,352335061.0,322392203.0,290784009.0,210235375.0,340595062.0,310581744.0,331534957.0,487714306.0,578148942.0,438981292.0,261014000.0,308610818.0,297489904.0
Qatar,3620625.0,3864557.0,4527720.0,5522795.0,7060672.0,7245908.0,6928787.0,7786678.0,8736253.0,16659663.0,20002525.0,37588302.0,30535485.0,34660879.0,52287793.0,34644087.0,55315373.0,77712861.0,61894228.0,60996595.0,46550725.0
Malaysia,32924482.0,37650754.0,47473902.0,62089412.0,79885124.0,103960147.0,122509064.0,86008962.0,117432454.0,118532399.0,141544139.0,289791593.0,364185995.0,276336658.0,345595819.0,239992066.0,403599223.0,248940249.0,166686467.0,161790882.0,153063821.0
Japan,423344160.0,462137026.0,543337990.0,680971385.0,836282963.0,1000703759.0,942934618.0,966759649.0,1016159155.0,1068292656.0,977368497.0,1046549893.0,1237442750.0,1257101031.0,1054586755.0,927803646.0,819845909.0,621257485.0,514308040.0,514966617.0,472191701.0
Iran,39013891.0,42609892.0,49357406.0,55757298.0,61244716.0,52466430.0,70332470.0,129235408.0,137007436.0,100528018.0,47003477.0,70903505.0,186341459.0,120918741.0,107272666.0,179431479.0,175854728.0,199749886.0,137537167.0,263539386.0,87877989.0
Iraq,2928995.0,3792439.0,5978185.0,7240954.0,5275334.0,5969927.0,8536951.0,6136924.0,7459326.0,21494748.0,8421228.0,10235111.0,37509541.0,60834228.0,87210909.0,90539442.0,109495000.0,148223002.0,107822465.0,75441116.0,100293202.0
Philippines,220332251.0,247954589.0,296763844.0,340015305.0,398261558.0,505951225.0,628436013.0,858948780.0,1204270996.0,1909684639.0,2561795146.0,1645185839.0,3124230043.0,2554751243.0,3196294480.0,2794651444.0,3400817929.0,3005648025.0,2392962377.0,2043080787.0,2094791815.0
Mongolia,182398.0,335636.0,405328.0,761740.0,969957.0,1574365.0,1961417.0,4157756.0,3650241.0,4710529.0,3308341.0,8685374.0,8581686.0,15671958.0,13374860.0,14524747.0,8338397.0,6808887.0,9701507.0,5140444.0
Thailand,60565920.0,71594471.0,89990489.0,107067503.0,134174890.0,139819855.0,144583990.0,139134620.0,157526743.0,207447200.0,179479736.0,193361816.0,235483195.0,208240353.0,252011406.0,324048736.0,355968959.0,229193382.0,204350923.0,402926822.0,475188473.0
Lebanon,9359838.0,18563145.0,22011912.0,30779196.0,61467279.0,55683997.0,66313293.0,90235539.0,59429707.0,125124670.0,131178651.0,166614617.0,314290395.0,285059514.0,346627744.0,328982671.0,279240623.0,451251561.0,357486897.0,230077269.0,163103737.0
Uzbekistan,968684.0,1686568.0,3122719.0,4742398.0,4899681.0,8714567.0,11451048.0,9663832.0,17286096.0,40370755.0,95954687.0,132761312.0,147873022.0,149733045.0,215074343.0,260635205.0,191908843.0,163423950.0,172020837.0,165375059.0
Bhutan,52229.0,53138.0,73989.0,76013.0,40909.0,59949.0,213797.0,122282.0,64426.0,185531.0,352588.0,1023648.0,1063367.0,1328412.0,982573.0,2009993.0,3085741.0,2419433.0,900455.0,1903607.0,1610523.0
Nepal,2200872.0,2627570.0,3255216.0,3886467.0,5337822.0,6323935.0,10710124.0,9458019.0,4751250.0,8165117.0,45862460.0,41925767.0,52192954.0,64644770.0,79357133.0,106670078.0,164125545.0,159026109.0,121423720.0,122265224.0,108931551.0
Israel,156616731.0,186221658.0,225724272.0,248542709.0,277834980.0,250814244.0,258461152.0,424084281.0,361892268.0,313783097.0,362439524.0,618083882.0,895319548.0,669786356.0,641167676.0,634208771.0,629636174.0,477839382.0,314834123.0,329892770.0,305683809.0
Jordan,28875396.0,29135932.0,35286050.0,40766476.0,48264425.0,65201931.0,58179261.0,57104710.0,40322876.0,33713945.0,45261421.0,113025761.0,134859371.0,88851062.0,67932684.0,73701356.0,78528940.0,77678204.0,74461475.0,68154512.0,65949249.0
Kazakhstan,1040485.0,2803774.0,3841403.0,5162105.0,8725229.0,7560208.0,18252688.0,16163888.0,13852448.0,27169823.0,48916393.0,38406287.0,28233355.0,56483137.0,56848247.0,46542480.0,32693075.0,30889608.0,25518038.0,23194940.0
Kyrgyzstan,85565.0,90852.0,390875.0,600984.0,2077202.0,1001856.0,1252241.0,2072170.0,3675933.0,3704591.0,3943021.0,6862642.0,11958550.0,24269642.0,8294207.0,15381803.0,13330769.0,10116319.0,12483413.0,12482442.0
Sri Lanka,6230202.0,7034313.0,9116378.0,10703288.0,16871589.0,20477563.0,24447577.0,34035131.0,36215835.0,64342663.0,93372919.0,84231588.0,135228640.0,200350267.0,310927785.0,354416784.0,447875359.0,338134555.0,244028176.0,291846670.0,270639000.0
Syria,8757985.0,9086695.0,11385466.0,15052758.0,20320601.0,17663065.0,19494984.0,28603779.0,26819845.0,40661196.0,39188353.0,30367869.0,99607825.0,63140408.0,73986551.0,83115442.0,112726139.0,94687132.0,125837340.0,130845404.0,138022806.0
Singapore,57704111.0,69416515.0,89562244.0,124164578.0,187340994.0,257276575.0,217881565.0,151003129.0,145349549.0,157670300.0,133465979.0,150591022.0,172258482.0,158737886.0,160357706.0,216595023.0,405618515.0,275379153.0,229557127.0,303504714.0,393090613.0
