Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Macau,1724661.0,1989661.0,2824420.0,3431961.0,3831300.0,4416345.0,4370135.0,5564572.0,14027852.0,8817906.0,8035180.0,14479970.0,17233799.0,9558779.0,10546904.0,9712287.0,12143925.0,8427224.0,9478625.0,8226728.0,12409485.0
United Arab Emirates,26473075.0,32393832.0,38323802.0,54515049.0,65166524.0,66754208.0,72090110.0,113687283.0,107988774.0,139841788.0,145349080.0,227443561.0,308091039.0,416761616.0,337401393.0,354033184.0,413401387.0,324256303.0,152107042.0,262159632.0,219484698.0
India,113907881.0,155602453.0,220133908.0,327491018.0,487417322.0,671187890.0,868209548.0,1111381477.0,1443656337.0,1556532289.0,1748171522.0,1550194858.0,4203710791.0,6740016621.0,8340126464.0,9533824656.0,10644801481.0,16707736931.0,20079925469.0,29295274421.0,27596900100.0
Azerbaijan,551159.0,1051249.0,3362234.0,3040120.0,4488978.0,5369811.0,3202748.0,3777193.0,4973871.0,9103562.0,17049430.0,17548233.0,17237139.0,17980549.0,29606645.0,49731590.0,36262556.0,11624059.0,15320686.0,11345808.0
Pacific Islands (Palau),367224.0,902588.0,1251819.0,1385041.0,1755628.0,26278773.0,3345823.0,2680109.0,2621188.0,2512669.0,3542326.0,5065200.0,6939767.0,4300986.0,4030141.0,6680094.0,4813505.0,4033785.0,9614489.0,3747585.0,4317368.0
Lesotho,396624.0,451062.0,472564.0,486414.0,505806.0,643196.0,544324.0,616926.0,588337.0,601836.0,1000474.0,2165337.0,6442557.0,2186648.0,4289205.0,2308873.0,2741797.0,2543933.0,2532657.0,1174793.0,608741.0
Kenya,11876694.0,14172957.0,19939924.0,23390110.0,29584154.0,30595759.0,29374525.0,42263650.0,64794406.0,37806936.0,46529309.0,99648301.0,110827967.0,96315182.0,64753684.0,78856430.0,74344740.0,97425995.0,105394518.0,106815729.0,172544815.0
Belarus,1751273.0,2651376.0,5274055.0,6374460.0,7083905.0,15208989.0,19801408.0,16168411.0,18132141.0,26279457.0,29039374.0,44127298.0,45059491.0,51727713.0,98025973.0,98591471.0,47793804.0,19099590.0,29645692.0,32927878.0
Tajikistan,178341.0,294225.0,504411.0,670123.0,328169.0,215683.0,394511.0,193611.0,715671.0,1551321.0,19618378.0,2604007.0,2903219.0,4143701.0,5989472.0,13362981.0,5892499.0,5664369.0,6010584.0,6301297.0
Turkey,43269857.0,46587766.0,52921707.0,60131381.0,68863365.0,74673810.0,128058256.0,298146359.0,207975865.0,263557719.0,325479436.0,344220888.0,370004234.0,180746516.0,170145140.0,205635813.0,196932160.0,186577593.0,191705216.0,172037074.0,217995942.0
Afghanistan,41433.0,23359.0,5255.0,1194.0,225.0,3111.0,415852.0,413091.0,575643.0,594559.0,15750894.0,67119678.0,86292401.0,87639616.0,124279844.0,114407843.0,171185485.0,120440788.0,91501413.0,78596095.0,50283026.0
Bangladesh,19359100.0,22296265.0,25821650.0,38860985.0,51732653.0,71167660.0,60302388.0,79708541.0,96198200.0,168209438.0,154886755.0,235427835.0,261544665.0,153264799.0,268795602.0,466255150.0,506179561.0,332798542.0,181749251.0,503775875.0,402050106.0
Solomon Islands,153830.0,133878.0,141621.0,207493.0,220016.0,135988.0,336879.0,413817.0,183650.0,634977.0,555512.0,986044.0,1426112.0,711467.0,731651.0,455391.0,585983.0,436608.0,559409.0,1647667.0,369538.0
