Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Niger,567670.0,576823.0,693487.0,687863.0,952228.0,1624366.0,1524554.0,1544260.0,656493.0,1523158.0,4440283.0,8340681.0,21163435.0,17400703.0,17078270.0,21086296.0,51230367.0,36936394.0,17951838.0,21817954.0,11493229.0
Guinea,984326.0,1027611.0,1761662.0,2878125.0,4998654.0,9086553.0,8155798.0,13559816.0,31289560.0,16550748.0,28182481.0,59866004.0,72453025.0,79044999.0,78316998.0,42774702.0,54632961.0,54434974.0,35559695.0,43965415.0,36049931.0
Nigeria,37714972.0,42864496.0,44449840.0,58438209.0,85418872.0,120574559.0,188279407.0,154141155.0,127502153.0,110847820.0,121208998.0,142905303.0,281123070.0,357367394.0,513394960.0,453920329.0,784244374.0,557506520.0,380819939.0,552247724.0,662398342.0
Algeria,2822787.0,3316108.0,4215751.0,5912718.0,8098124.0,6630519.0,9862923.0,14189426.0,14815972.0,17761920.0,26888989.0,68143189.0,63795876.0,84114975.0,85508465.0,106366794.0,53636704.0,77331333.0,83863847.0,79808489.0,56192574.0
Sierra Leone,4766970.0,4926293.0,5389021.0,6551828.0,10116203.0,14561633.0,54176617.0,11507328.0,5740646.0,11011001.0,22814372.0,23302713.0,18808476.0,20536900.0,40786039.0,57721974.0,82445859.0,52101767.0,52872641.0,44270035.0,48366604.0
Morocco,9194478.0,10452065.0,13273035.0,15441931.0,15249445.0,17020643.0,19516389.0,76802843.0,40241967.0,62087949.0,104026874.0,84820826.0,132367981.0,144428352.0,200617269.0,278400242.0,207342089.0,306246802.0,209871584.0,457032129.0,362037134.0
Namibia,887095.0,977845.0,1277027.0,1365131.0,2065332.0,1740710.0,1928442.0,3185359.0,5322442.0,4504414.0,3584072.0,11144290.0,10015676.0,9085643.0,7674060.0,9919642.0,6612467.0,5696478.0,5241217.0,4518382.0,2560261.0
Guinea-Bissau,207541.0,240301.0,365807.0,533282.0,1939010.0,1046076.0,2383711.0,415835.0,3574895.0,3390745.0,5849957.0,5266978.0,2800567.0,3481734.0,3267467.0,19455621.0,8221769.0,2915352.0,2097948.0,2856800.0,1105106.0
Tunisia,2791008.0,3145234.0,3545816.0,4215427.0,4543260.0,5367437.0,4382514.0,12316639.0,11221634.0,16931838.0,53990160.0,60707395.0,54552637.0,34425680.0,109271417.0,58366018.0,78438985.0,64666491.0,39086761.0,82839523.0,25002977.0
Djibouti,600685.0,536526.0,555675.0,609691.0,972904.0,1563989.0,5052886.0,1804933.0,1706613.0,1415188.0,2113682.0,6500886.0,9868457.0,8148467.0,5374774.0,8014584.0,7226084.0,3367588.0,2541902.0,7127268.0,2956374.0
Rwanda,453559.0,272966.0,720391.0,1623665.0,4424777.0,2569729.0,1814925.0,1047494.0,42675146.0,1574119.0,3720136.0,5079105.0,4559148.0,3884274.0,5157317.0,6887369.0,11236273.0,7084656.0,7181692.0,9983658.0
Burundi,427323.0,507285.0,696992.0,824612.0,806110.0,489530.0,763699.0,737993.0,511385.0,511770.0,812900.0,2320630.0,4513959.0,4819565.0,5273015.0,6479427.0,6615994.0,7742680.0,9769753.0,8664410.0,10573642.0
Madagascar,231687.0,260119.0,326558.0,398196.0,306081.0,979698.0,603071.0,708767.0,657853.0,2635736.0,2140255.0,2245291.0,4562432.0,3526914.0,22950923.0,25005500.0,27179490.0,25628566.0,6428930.0,7344582.0,5292048.0
Sudan,1006276.0,896908.0,1104556.0,1784490.0,3304645.0,2984588.0,4220876.0,15012489.0,9452000.0,13190447.0,8871385.0,22166126.0,45381966.0,29549660.0,22636675.0,60557788.0,53436701.0,57049646.0,53969492.0,75289369.0,77498911.0
Zambia,1658072.0,2183260.0,3280595.0,15601776.0,4825939.0,6001824.0,6506559.0,6862138.0,5750027.0,19775803.0,15334818.0,20359329.0,49994289.0,54627257.0,45555995.0,25023514.0,47018504.0,30859953.0,19964277.0,19125773.0,26976439.0
Senegal,7816835.0,8684283.0,10919115.0,16401502.0,19415984.0,22644888.0,22978191.0,39554358.0,61443926.0,36735901.0,45506796.0,90751724.0,113531911.0,104558313.0,144367761.0,160195489.0,133911746.0,157558474.0,90829750.0,116861571.0,99782694.0
Malawi,959154.0,1117501.0,1355383.0,1537921.0,1976930.0,1878219.0,1598232.0,1770659.0,2963276.0,3888403.0,3641554.0,11057411.0,24506524.0,25271502.0,31166531.0,51430858.0,33657970.0,27654097.0,22418869.0,15202367.0,16669874.0
Congo,544193.0,463991.0,611692.0,793090.0,1597041.0,8066233.0,1417076.0,2638911.0,3326856.0,2453410.0,9099429.0,4124093.0,121514842.0,25112858.0,20903696.0,37186354.0,44832039.0,26726512.0,9309299.0,10280649.0,12399259.0
Mauritania,238100.0,323100.0,341289.0,500990.0,751067.0,1351721.0,3157227.0,2287513.0,1451213.0,5596785.0,10944066.0,10431411.0,14167449.0,6421568.0,6467216.0,10514667.0,15689406.0,19548235.0,9519461.0,12580209.0,11019843.0
Equatorial Guinea,83755.0,69552.0,81233.0,97000.0,153998.0,2183166.0,392834.0,208578.0,112408.0,1668451.0,2003293.0,4073524.0,6517097.0,5749678.0,8747088.0,9340204.0,9957440.0,6109152.0,5671519.0,3234667.0,1979473.0
Egypt,48846277.0,54520992.0,63888349.0,78019939.0,102285099.0,128988682.0,129742908.0,199461045.0,111291334.0,202062292.0,344037289.0,302248288.0,429864807.0,654167861.0,762394519.0,553983988.0,481910749.0,614892744.0,382201863.0,270865929.0,175774029.0
Botswana,1195170.0,1319865.0,1557681.0,1803518.0,2355640.0,2286388.0,2600533.0,4791041.0,4602841.0,3436639.0,6409874.0,11709916.0,23780375.0,20997780.0,40779903.0,15711878.0,18689130.0,14916005.0,13099325.0,18430364.0,14232868.0
Comoros,4165.0,35755.0,63260.0,89739.0,120716.0,62700.0,429189.0,2246601.0,180237.0,185386.0,567970.0,24454574.0,29636012.0,8135580.0,8382266.0,18483715.0,8691062.0,4234784.0,4177318.0,4524291.0,2563132.0
