,Price,Quantity
1992,0.0877471245737,16.8212893459
1993,0.074273313691,16.9707288815
1994,-0.0256698618815,17.1518659413
1995,-0.0538072758733,17.2602049132
1996,-0.12260392397,17.5425170264
1997,-0.31174427178,17.6821815739
1998,-0.536897165659,17.6344687668
1999,-0.881924232907,18.3390619065
2000,-1.06294448609,18.1499897684
2001,-1.5219269483,18.6384938014
2002,-1.69984810746,18.3507599671
2003,-1.75176306241,18.7534257789
2004,-2.11217610637,18.630426926
2005,-2.2506156061,18.3605481292
2006,-2.23617337322,18.2138917375
2007,-2.43621747284,18.2516437
2008,-2.52596730071,18.5464538714
2009,-2.42994617321,18.4201415186
2010,-2.66590918735,17.9142049626
2011,-2.9066427007,18.1346310717
2012,-2.9814538558,18.0811069946
