,Price,Quantity
1992,0.438888106634,18.1112497626
1993,0.401621251243,18.1742802084
1994,0.329437163432,18.3602993301
1995,0.318412831797,18.5979139772
1996,0.09491992824,18.8327357973
1997,-0.0429940935958,19.057474814
1998,-0.1470593752,19.2754797304
1999,-0.447461524042,19.6818125756
2000,-0.55581623002,20.0915422813
2001,-0.95139059017,20.2302564965
2002,-1.38799316683,20.3785940263
2003,-1.72589672518,20.4211870527
2004,-1.78031375905,20.3541587879
2005,-1.94388912424,19.7133690674
2006,-2.3805436465,20.1235321841
2007,-2.77415902813,20.2047392736
2008,-2.68063630549,20.2644082685
2009,-2.46072424884,19.8123593316
2010,-3.13878746623,19.6658680235
2011,-3.25001644717,19.4125043198
2012,-3.22075677519,20.0365536712
