,Price,Quantity
1992,0.00400769673288,18.2076056972
1993,-0.0375537369823,18.3089940826
1994,-0.193224411153,18.6023552915
1995,-0.239521732982,18.7895124481
1996,-0.394686364385,18.9772186687
1997,-0.380532413721,19.061196783
1998,-0.671322223568,19.1667333095
1999,-0.98111205047,19.50517425
2000,-1.04377331465,19.5466256954
2001,-1.14714033726,19.8890263543
2002,-1.48186303459,19.5620862191
2003,-2.15797150331,19.8038220795
2004,-2.60023373653,20.1335400872
2005,-3.02510655641,20.3297279632
2006,-3.13809658449,20.3079822025
2007,-3.10825349662,20.5017725607
2008,-2.84890733051,20.3513787282
2009,-3.18515832033,20.6153288617
2010,-3.39710040024,20.5473848789
2011,-3.56729996445,20.6690163436
2012,-3.69917388396,20.656281476
