,Price,Quantity
1992,0.0681887303199,16.9363251183
1993,0.117692267667,16.0302800962
1994,0.204141517992,16.9006628803
1995,0.195674270456,18.4075791821
1996,0.0624297241212,18.5538496696
1997,-0.128460958919,18.7223769876
1998,-0.21231864647,18.8772977838
1999,-0.485006500755,18.324516997
2000,-0.483761248077,18.436202358
2001,-0.301093813058,17.5344191163
2002,-0.720877832975,17.8559443154
2003,-0.770569033541,18.0090340944
2004,-0.280010813974,18.7794119024
2005,-0.251556006036,18.4789382464
2006,-0.154122805158,18.9187234047
2007,-0.327742059022,19.346387985
2008,-0.387707158584,19.5759743825
2009,-0.552625730665,19.0982337957
2010,-0.7295500522,18.9646877519
2011,-0.800280002003,19.1707380467
2012,-0.49928480919,19.4383540323
