,Price,Quantity
1992,0.342047930507,15.0467565448
1993,0.153857241249,15.1640882543
1994,0.0840665873801,15.4091724813
1995,0.0060339611722,15.6874064228
1996,-0.3498448102,16.0426886816
1997,-0.286682845214,16.2368333419
1998,-0.421290587623,16.2973182443
1999,-0.347443527399,16.2982863558
2000,-0.434590765602,15.8485810134
2001,-0.907099264839,16.5512687234
2002,-1.16666691682,16.2014761359
2003,-2.52464046495,18.0935590544
2004,-2.45663795724,18.1564572352
2005,-2.16159771632,17.8954144877
2006,-1.98092263624,17.8332335094
2007,-2.11875632015,17.6551568947
2008,-1.97196615417,17.8172161927
2009,-1.98724152931,18.1988765203
2010,-1.66382554999,17.7674989992
2011,-2.08994466328,18.2052960522
2012,-1.49377729411,18.3693452803
