,Price,Quantity
1992,1.44450776605,12.2430841895
1993,0.900292511521,12.3896475832
1994,0.799322411526,12.8098611509
1995,0.640562336144,13.1868056439
1996,0.429540041114,14.4776880915
1997,0.553677836635,13.8605565787
1998,-0.553253063549,14.684169075
1999,0.0329290588055,12.9380438259
2000,-0.823998412878,15.089446363
2001,-0.517373604365,15.0365602192
2002,-0.506972401812,15.5819448688
2003,-0.57102316268,15.4769673215
2004,-0.470153538699,14.8453324546
2005,-0.803075420151,15.0630410035
2006,-0.681622300034,14.999525625
2007,-1.89040558652,16.7836465837
2008,-0.899129479382,15.9222959507
2009,-1.77061563765,14.8855011252
2010,-1.32549647575,14.5564702821
2011,-1.59924084974,14.8652126753
2012,0.0696960258203,13.9154518159
