,Price,Quantity
1992,-0.070805003507,16.1587625294
1993,-0.0415702676122,16.2425401828
1994,-0.126326921244,16.3687125694
1995,-0.144882575188,16.426029294
1996,-0.208618014362,17.2248073507
1997,-0.362327859442,17.9651681388
1998,-0.503744963782,18.164057371
1999,-0.586927908741,18.1146520501
2000,-0.794030987394,17.2760562336
2001,-0.856711514662,17.0760673363
2002,-1.26541546859,17.3321474016
2003,-1.28603958004,17.345104819
2004,-1.54038981793,17.5726363617
2005,-1.85603408196,17.3598857803
2006,-1.97839054496,17.3350453993
2007,-2.22996900378,17.5865039348
2008,-2.2680179932,17.536835324
2009,-2.33227933847,17.7119958966
2010,-2.31105270799,17.1946242467
2011,-2.5363780364,17.1442401806
2012,-2.17778563765,16.9638148516
