,Price,Quantity
1992,0.26415618998,16.1651928591
1993,0.242768802711,16.0403413313
1994,0.226174621392,16.0451382167
1995,0.187710040248,16.2348407259
1996,0.0582669847554,16.4916143294
1997,0.0249475943235,16.4424908963
1998,-0.0180300546064,16.6333870085
1999,0.0245700796205,16.6671105908
2000,-0.218177642868,16.3148324734
2001,-0.439907321669,16.4396825051
2002,-0.542805485433,16.587420675
2003,-0.246071566541,17.403822464
2004,-1.62914760438,17.5385569427
2005,-1.59037468354,17.1396820324
2006,-2.11306340433,17.4621922539
2007,-2.46438016959,17.2243536697
2008,-2.39020271274,17.2035087794
2009,-1.97655003265,16.7908613837
2010,-2.51276756256,16.9516823269
2011,-2.78315893926,16.9870874582
2012,-2.71975931294,17.1029723022
