,Price,Quantity
1992,-0.323450796041,17.8070583154
1993,-0.219398912385,17.8920428698
1994,-0.282656457239,18.0167844296
1995,-0.25891674094,18.0746372284
1996,-0.38898432398,18.1657124269
1997,-0.525575665937,18.2597655865
1998,-0.637556809289,18.4376552091
1999,-0.853589475701,18.584273252
2000,-0.793501736292,18.4695234972
2001,-1.09988632483,18.7137831747
2002,-1.27855708963,18.6869194546
2003,-1.44484701961,18.7253319405
2004,-1.65481898048,18.9991039414
2005,-2.21497810132,18.9266690146
2006,-2.43580249326,18.6859315154
2007,-2.76679883585,18.7542293825
2008,-2.87903389271,18.985547328
2009,-2.88743214847,18.8997119579
2010,-2.77818773753,18.6747733772
2011,-2.69543797293,18.8601238461
2012,-2.50412544082,18.7752567216
