,Price,Quantity
1992,0.069905707878,17.5829668074
1993,0.129031671905,17.6568485324
1994,0.0721033969247,17.7843241529
1995,0.0224065052292,17.9120424097
1996,-0.11692887689,18.0476348819
1997,-0.11912134246,18.1286399862
1998,-0.270031309854,18.6679958433
1999,-0.812155247521,19.5130950615
2000,-0.951287179964,19.1529325973
2001,-1.59947819442,19.3897829494
2002,-1.7781011978,19.600809841
2003,-1.39828495966,19.6567941255
2004,-2.13137430002,19.7290250068
2005,-1.94491214941,19.0126061436
2006,-2.13165506229,18.9521623955
2007,-2.36406829895,19.1416172641
2008,-2.43472837071,19.0983698619
2009,-2.61162736887,19.0443577588
2010,-3.04943289607,19.0714694168
2011,-3.39179966751,18.9632205581
2012,-3.02349773761,19.1999870059
