,Price,Quantity
1992,0.00279706371554,16.1712867833
1993,0.00752838279422,15.792108137
1994,-0.0467648399592,15.9840091329
1995,-0.0614204042126,16.1581280538
1996,-0.198413387432,16.1719370362
1997,-0.196606226987,16.2670705021
1998,-0.383764140455,16.3571468028
1999,-0.62758791149,16.8881908633
2000,-0.777272866035,16.7771871645
2001,-1.62787641851,17.0254974733
2002,-1.54200712007,17.1194091739
2003,-1.2231911498,16.8099715237
2004,-1.39433539736,16.7854416247
2005,-1.7467489668,16.6234665447
2006,-2.395410695,16.6588792788
2007,-2.65189460424,16.837486241
2008,-2.90377273654,17.3512484479
2009,-2.78730242033,17.0432732177
2010,-2.91862371824,16.5731471141
2011,-3.35722202581,16.9381058524
2012,-2.95985330592,16.4833363637
