,Price,Quantity
1992,0.174227291042,14.8532352527
1993,0.132858125527,15.0143023641
1994,0.0494740878424,15.2543383067
1995,-0.204701266469,15.5926161821
1996,-0.543987158667,15.9071429879
1997,-0.0428034771194,15.7071936396
1998,-0.422831172843,16.104293133
1999,-0.9205257918,16.4680075973
2000,-1.15034357054,16.511216346
2001,-0.649221263196,16.6925673978
2002,-1.21498775558,17.1072274299
2003,-2.31144490156,18.0371217698
2004,-2.45074683891,17.9711991067
2005,-2.66459403932,18.2476951709
2006,-2.47579653598,18.2641259349
2007,-2.50180691448,18.4824039997
2008,-2.30882984021,17.7977441678
2009,-2.25488322936,18.1636097742
2010,-1.9556007135,18.2447051727
2011,-2.10767235642,18.1951404352
2012,-2.07336227709,17.8442951709
