,Price,Quantity
1992,0.500892920316,14.6043642034
1993,0.452107524547,14.7815700227
1994,0.369265567456,14.9957691909
1995,0.295644566101,15.1730110767
1996,0.102555442628,15.4903282626
1997,0.185318357767,15.659852199
1998,-0.119563719516,16.1867000203
1999,0.0797081614433,16.0623735111
2000,-0.5018890887,15.3739182993
2001,-1.31483590814,15.9153816137
2002,-1.13939368708,17.6411574755
2003,-1.66587159468,17.5514111601
2004,-1.83919585199,17.7704580629
2005,-1.93226513881,17.9844177628
2006,-1.82448668086,18.1894688938
2007,-2.31635839852,18.4852512458
2008,-2.25744270202,18.9161422112
2009,-2.23338586788,18.8845789543
2010,-2.49253404815,18.6147968047
2011,-2.69290744812,18.6217032103
2012,-2.67547994866,18.5062302705
