,Price,Quantity
1992,3.55870376934,8.3344715546
1993,0.861244147112,10.4844453985
1994,0.833156518412,11.0550084969
1995,0.533597821551,11.4046607362
1996,0.405365696295,11.7011959584
1997,-0.0036429912785,11.0461167266
1998,-0.706684691124,12.9696526603
1999,-1.45790967226,14.6249289653
2000,-1.64485643439,12.1020279305
2001,-1.51162797376,12.1301954169
2002,-1.65148247615,13.2498238794
2003,-1.22541817455,17.0123278321
2004,-1.47671931597,17.2045008014
2005,-1.91138454245,15.911757593
2006,-2.05204195487,15.9416288416
2007,-1.98034505229,16.7324006321
2008,-1.35215901802,15.9778056992
2009,-1.41890413587,15.2588428812
2010,-1.44611693577,15.2451799718
2011,-0.240385400994,15.3249714378
2012,-1.47505981898,14.7567405062
