,Price,Quantity
1992,0.199798410805,12.8907440076
1993,0.159158651474,13.0193600813
1994,0.0999578944885,13.0659284665
1995,0.0302622982072,13.0948153921
1996,-0.326486006451,13.1339084755
1997,-0.182227655146,13.3742047779
1998,-0.296023089578,13.2072999368
1999,-0.662773173308,13.3325043605
2000,-0.745217542483,13.285055192
2001,-0.797165300715,13.3077402619
2002,-1.77611987912,13.8159844457
2003,-1.87523848717,14.5880865655
2004,-1.91715257838,15.678436069
2005,-1.8928522389,14.5978803356
2006,-1.84061160484,15.271611959
2007,-1.88573914905,14.6522700847
2008,-1.87078310954,14.8241241028
2009,-2.05112728372,14.7492218666
2010,-2.12405739262,14.7447795073
2011,-1.96267149043,13.9766025198
2012,-1.60130015132,13.3191481689
