,Price,Quantity
1993,0.593270991377,11.3570316
1994,0.461352027061,11.4169870879
1995,0.370739689032,12.8761430948
1996,0.0693943545397,13.3063235909
1997,-0.0207078116403,14.5465323538
1998,-0.624237358388,13.8173648377
1999,-0.672525823601,14.0404453041
2000,-0.536864229316,14.5441069253
2001,-0.709210786319,15.117317536
2002,-1.88415153698,15.1250834193
2003,-2.20355215448,15.1874577387
2004,-2.7066816945,15.7416030568
2005,-2.90985224752,16.2969570617
2006,-2.59719529053,17.0047368269
2007,-2.45096572201,15.9310678773
2008,-2.53842794195,16.5486957453
2009,-2.53862344006,16.4055853799
2010,-2.48764052667,16.1296604205
2011,-2.5692778834,16.3399113611
2012,-2.58228481216,16.3398335748
