,Price,Quantity
1992,-0.0703199983723,14.9251145493
1993,-0.00199385490885,14.9996232493
1994,0.00271881832236,15.2430831295
1995,-0.0483925444849,15.2145192484
1996,-0.11211238779,15.6532212447
1997,-0.224117514239,15.4418681224
1998,-0.365455671717,15.6530937323
1999,-0.303958197952,16.1729022515
2000,-0.384333630423,16.150085089
2001,-0.683714703933,15.785948428
2002,-0.887528653266,16.1250862596
2003,-1.37284008004,16.5095044301
2004,-1.52220948966,16.5644687019
2005,-1.80642895318,16.5523847931
2006,-1.98395913368,16.8067606013
2007,-1.95684242864,17.1364418709
2008,-1.97987184009,17.2894438018
2009,-1.62237243085,16.7917027108
2010,-1.71704572668,16.4841268979
2011,-1.98435028949,15.9715957293
2012,-2.16872880094,15.997985447
