,Price,Quantity
1992,0.658197712538,13.3058259497
1993,0.611841154874,13.1928703021
1994,0.474351476821,13.22793887
1995,0.349550620214,13.3207075504
1996,0.184380447666,13.7880406924
1997,-0.343751144387,14.2627501668
1998,-0.356523471968,15.4354701232
1999,-0.553516746353,14.4060340299
2000,-0.838448183159,14.3500212625
2001,-0.764558200223,14.1627729424
2002,-1.40063632368,14.5639420084
2003,-2.13044369547,15.6874490333
2004,-1.673777942,16.1048540669
2005,-1.69537121833,15.9133403694
2006,-1.45631552526,15.4972270846
2007,-1.52942238635,15.89677344
2008,-1.63135743728,15.7932078153
2009,-1.5768236686,15.0297073191
2010,-1.30173678171,14.7484231777
2011,-1.7211590833,15.7794385493
2012,-1.48059029885,14.8994740754
