,Price,Quantity
1993,0.00389031952285,13.7009556812
1994,-0.0611706789641,14.1411839824
1995,0.310970228518,14.478412941
1996,0.155044511473,17.0399973718
1997,-0.0503197441971,16.9590596806
1998,-0.158073340562,16.5648809335
1999,-0.57158846953,17.3323658744
2000,-0.289871619885,17.4954141241
2001,-1.23788090492,18.0654899267
2002,-1.68272304479,18.1967431024
2003,-1.66460643769,18.5418632482
2004,-1.91476382702,18.5105442813
2005,-1.95938188798,18.2848222228
2006,-1.99459328707,18.3263545149
2007,-2.03859717918,18.1074870396
2008,-1.9695263251,17.9473064805
2009,-2.0150837552,17.5628602914
2010,-1.92255493886,17.0705766241
2011,-1.94529069745,17.0569123964
2012,-2.05067783941,16.8381476782
