,Price,Quantity
1993,0.559911375906,13.2401037455
1994,0.419718204852,13.64151663
1995,0.976393005308,14.2939293056
1996,0.509813988604,15.1012008513
1997,0.17016763799,15.7801434798
1998,-0.101080044748,15.5490418649
1999,-0.21481371655,16.0930097135
2000,-0.376199539067,15.3918902182
2001,-1.45263483527,16.1348638752
2002,-1.96611912524,16.2506134175
2003,-2.22636137189,17.2494160494
2004,-2.56096936888,17.8215774873
2005,-1.40234489025,17.0219541418
2006,-2.44024548427,17.4564383388
2007,-2.76490854124,17.5643236187
2008,-2.69967411664,18.1285444863
2009,-2.7338231915,17.8581245723
2010,-2.72220988881,16.7141521926
2011,-3.10841135953,16.3655119023
2012,-2.81576965679,16.4001233928
