,Price,Quantity
1992,-0.118072265226,15.8601512644
1993,-0.0982739345332,15.9505223224
1994,-0.164718947103,16.1378465122
1995,-0.308155606869,16.4115149092
1996,-0.413698571772,16.6933002144
1997,0.126602110866,16.8853832317
1998,-0.477088405574,17.2060716072
1999,-0.638106185465,17.2972455402
2000,-1.05251369329,17.487505645
2001,-1.49009052166,17.6312153537
2002,-1.8396279123,17.2901642042
2003,-1.55006881801,17.5143135109
2004,-1.76598695706,18.0818553448
2005,-1.73583752494,17.868129332
2006,-1.86635748618,17.4560638377
2007,-2.0932549312,17.4829570841
2008,-2.18047715462,17.5850000357
2009,-2.24936888623,17.3919263285
2010,-2.12364217677,16.7300113008
2011,-2.43822261633,16.720456429
2012,-2.44280094747,16.7494716245
