,Price,Quantity
1992,0.00661813738018,17.9357095779
1993,-0.00652098733872,18.0686522315
1994,-0.088195415737,18.2236314079
1995,-0.0885030978982,18.2056356861
1996,-0.148614238194,18.2237729554
1997,-0.147811207866,18.2185179492
1998,-0.283108882553,18.2221845115
1999,-0.357067703596,18.2389273657
2000,-0.540343271851,18.3766737138
2001,-1.08079199877,18.3065264763
2002,-0.893605243813,18.5503521564
2003,-1.00300566378,18.2965638668
2004,-1.64619572749,18.6306655941
2005,-2.09415230804,18.8306481017
2006,-2.20078379566,18.8129282228
2007,-2.48571912847,18.871706585
2008,-2.68327895918,19.1572253645
2009,-2.56489944298,19.1797095417
2010,-2.52616412231,18.598657936
2011,-2.74445501403,18.5601321425
2012,-2.43143340384,18.6670081332
