,Price,Quantity
1992,0.0327078115719,18.2062728504
1993,0.0266513338799,18.3780931396
1994,-0.01461226903,18.6156929329
1995,-0.0511832232353,18.8306459448
1996,-0.264690427991,18.9974923639
1997,-0.405311954032,19.169409281
1998,-0.287393415501,18.669412881
1999,-0.758985341704,19.2501035053
2000,-0.997786626198,19.6879451733
2001,-1.17686160011,19.6434023529
2002,-1.80087903837,19.7186809821
2003,-1.92238978734,20.3233607229
2004,-2.0879421023,20.6151492969
2005,-2.16687824502,20.5689367565
2006,-2.10557154057,20.4521399631
2007,-2.1379824932,20.3068800462
2008,-2.24707386638,20.3968343374
2009,-2.00774933977,20.2386297666
2010,-2.16183125372,19.8911813662
2011,-2.31494435991,20.0795773304
2012,-2.22489253652,20.2317951144
