,Price,Quantity
1992,1.05745437707,10.8633931752
1993,0.97587467936,10.8806475822
1994,0.855862741578,11.2116717125
1995,0.794320710342,11.2386596573
1996,0.47280470879,10.6191053667
1997,1.27750190278,11.0012494797
1998,-0.196488043894,12.2727822457
1999,-0.91775972874,11.7140851318
2000,-1.05721553619,11.0732725573
2001,-1.01614415178,12.130977263
2002,-1.8182744215,12.7730555155
2003,-2.27368799308,13.8388832755
2004,-2.13017139281,13.876950847
2005,-2.36777924816,14.0994948019
2006,-2.08851704298,13.7979299202
2007,-2.22142356628,14.5136417974
2008,-2.24979926851,14.942302381
2009,-2.31436897927,14.6990437732
2010,-2.39187316252,13.7106554701
2011,-2.48577012079,14.4592610655
2012,-2.3215546735,14.2920695289
