,Price,Quantity
1992,0.119819984198,18.7903344917
1993,0.0567814037834,18.959770052
1994,-0.0312981743471,19.2175681577
1995,-0.0418680287999,19.4610003699
1996,-0.251643311116,19.7366802051
1997,-0.313029169454,20.0207221148
1998,-0.396857297517,20.157775697
1999,-0.556739578374,20.1895135169
2000,-0.798769424605,20.3341801433
2001,-1.38351747073,20.4666664523
2002,-1.49187905649,20.4969802672
2003,-1.94985271678,20.7518097302
2004,-2.09367129083,20.7106819317
2005,-2.36397843195,20.7585551718
2006,-2.33170833264,20.8684693834
2007,-2.22325720269,20.8223564129
2008,-2.30019045497,20.903636957
2009,-2.25218210173,20.8139995991
2010,-2.20229856759,20.5871007655
2011,-2.53479829981,20.8278901651
2012,-2.18769388757,20.6794595438
