,Price,Quantity
1992,0.0937746963428,18.1178386976
1993,0.0544492506824,18.2169910949
1994,-0.109751649612,18.5188825299
1995,-0.158707352549,18.7086980677
1996,-0.310824594509,18.8933568988
1997,-0.273922529911,18.9545868992
1998,-0.563993999608,19.0594050856
1999,-0.901348439149,19.4254106387
2000,-0.933594997088,19.4364473779
2001,-0.994777733469,19.7366637505
2002,-1.3354697709,19.4156929554
2003,-2.06116006719,19.7070106434
2004,-2.51966888062,20.0529752313
2005,-2.9523725556,20.2569939624
2006,-3.05753854961,20.2274241676
2007,-2.80972941258,20.2032484766
2008,-2.61101040512,20.1134818028
2009,-2.98112518625,20.4112957277
2010,-3.16258812338,20.312872602
2011,-3.22617490088,20.3278912801
2012,-3.3724145133,20.3295221053
