,Ratio,Price,Quantity
1992,0.526092218508,-0.64434706029,13.799712422
1993,0.494033201267,-0.148504932349,13.8427472487
1994,0.426207115115,0.81923434782,14.3817682396
1995,0.368907623262,1.30529019147,14.8726495984
1996,0.039754722031,1.33855545122,15.4246792342
1997,-0.274017615298,1.54979078401,16.0223061863
1998,-0.360786266949,0.459989102669,15.9142396433
1999,-0.592237426332,1.38526714633,16.4226212711
2000,-1.17997155706,1.46389618923,17.2587950535
2001,-1.39729750296,0.427661204829,16.6219418551
2002,-1.81956224501,2.55884278144,17.1542111017
2003,-2.13072456406,1.32678993738,17.9076193561
2004,-2.33406281594,2.54705536403,18.0984489788
2005,-2.46182711439,2.24720357619,18.1855278559
2006,-2.52718130588,1.8050807171,18.1762752255
2007,-2.0818654875,2.5719020999,17.571457411
2008,-1.99793569585,2.43738959669,17.8161479399
2009,-1.92434348,2.88791565903,17.8125174097
2010,-1.50469481704,3.25226613306,17.3867233915
2011,-1.66016343957,3.44204160981,17.5989138601
2012,-1.32878367394,1.54193939141,17.4004155077
