,Ratio,Price,Quantity
1992,-0.132628654382,0.542579784904,17.9346267378
1993,-0.0912356697732,0.598463102649,18.0197008273
1994,-0.0916363731185,0.571114958632,18.1100055713
1995,-0.154702434452,0.47408805051,18.2570050044
1996,-0.353980686083,0.611565085229,18.4022169117
1997,-0.34689970761,0.608083091607,18.4949912663
1998,-0.349005864359,0.643080711754,18.6019972292
1999,-0.665531824084,0.996404542605,18.8329676705
2000,-0.689026730653,0.863913315949,18.7879762258
2001,-1.19645071416,1.05781227512,18.8678615719
2002,-1.20011414553,0.943596484716,18.5446842589
2003,-1.30048335192,1.56385649773,19.0399875604
2004,-1.99596943659,1.00926317849,19.6843926647
2005,-2.34051869179,1.0180484769,19.7757762066
2006,-2.21799181039,0.24788622006,19.521809886
2007,-2.14235151451,0.00832096688034,19.3081866678
2008,-2.23190221704,0.018556323435,19.5067785251
2009,-2.43781115717,0.26034493769,19.4830050875
2010,-2.63199636595,0.272273367131,19.1820215654
2011,-2.8881658508,0.556472796171,19.2928931477
2012,-2.31699800341,0.901480477058,18.9407989516
