,Ratio,Price,Quantity
1992,-0.0428509772217,0.300818545575,20.2729426707
1993,-0.0838884790764,0.21853401695,20.297778366
1994,-0.185988580226,0.223683657871,20.3567175025
1995,-0.281569187456,0.282129528656,20.4634942861
1996,-0.5859402031,0.381064913894,20.6358271352
1997,-0.856743280797,0.600838950606,20.8940628523
1998,-1.1019755722,0.63436750424,21.0452647391
1999,-1.19493263962,0.992559775544,21.3093841209
2000,-1.36422029292,0.736099855504,21.1969589467
2001,-1.1558590612,0.124616142594,20.801161605
2002,-1.45314846555,-0.292175864411,20.9770198183
2003,-1.4186830783,0.105857341711,21.3766843412
2004,-2.12097436446,0.366273392325,21.6724241938
2005,-2.26524781998,-0.0699921277957,21.4108913913
2006,-2.64884664949,-0.0825810646024,21.356457801
2007,-2.77866582622,-0.161724967561,21.2662768506
2008,-2.86655105668,-0.0756015217099,21.2792132377
2009,-2.77224363017,-0.0544477153298,21.2150523447
2010,-3.00798815426,-0.301054169922,20.9640138995
2011,-3.45905260599,-0.254356999885,20.9356240705
2012,-3.53514771171,-0.40956867457,20.866977579
