,Ratio,Price,Quantity
1992,0.0370841319654,0.514085305885,17.4455677089
1993,0.0469021777779,0.641344494022,17.5735544422
1994,-0.0345705649138,0.184333196818,17.6098719204
1995,-0.0342473471101,0.43550434128,17.8834804976
1996,-0.28905853114,1.53904414666,18.263077618
1997,-0.389917074911,1.93687385308,18.6077788664
1998,-0.539931540374,1.6906161311,19.0534376249
1999,-0.551293762874,2.12445389277,18.8533793315
2000,-1.05145373657,1.75329247469,18.6636438087
2001,-1.06563447801,1.14347721068,18.5236688276
2002,-1.39566204594,1.51244166985,18.6130268698
2003,-1.50137476004,1.9258093505,18.7776927521
2004,-1.83469870693,1.49160350874,19.4543031029
2005,-2.00307363793,2.0877400975,19.6942749254
2006,-2.1179183915,2.33611916832,20.0565560094
2007,-2.20076317977,2.11589668317,19.9334322538
2008,-2.28072571456,1.82063615904,20.4802312313
2009,-2.26095425989,1.76178219809,20.1389847563
2010,-2.60826641086,1.15376429291,19.7578372203
2011,-2.91469647106,1.74800677375,20.1295072789
2012,-2.87531804048,1.80064763949,20.311377658
