,Ratio,Price,Quantity
1992,0.689653272281,-13.815510558,11.68071697
1993,0.663077320523,-13.815510558,13.8712413421
1994,0.564352324403,-0.302088091214,14.197809388
1995,0.545764659284,-1.39304349424,14.4230742507
1996,0.5178698559,0.674117829295,14.6352617547
1997,0.338706120798,0.0633912026085,15.1359538035
1998,-0.520108686324,0.377104273463,15.4695127658
1999,-1.15884591905,1.70712121916,16.5436723582
2000,-1.3235842915,0.521924914495,16.2217024097
2001,-1.87723632714,1.47099496277,17.4709627186
2002,-2.24350791435,3.25405846151,17.8521253667
2003,-2.62082818744,1.78039769929,18.4719800338
2004,-2.3320147553,2.03808293034,18.808216226
2005,-2.27456130726,2.44413897171,18.3855048427
2006,-2.31952634702,1.76045001077,18.247785555
2007,-2.16802639789,1.59208010009,17.7574840559
2008,-2.07201149754,2.72859842725,18.2290342609
2009,-2.1858213305,1.20805338734,17.9577421465
2010,-2.3446196929,1.37855012926,17.0776965688
2011,-2.52301898558,2.65493996202,17.5728908058
2012,-2.11006353751,2.98641137076,18.1704554966
