,Ratio,Price,Quantity
1992,0.191961053735,-0.170493077081,17.8708389768
1993,0.121310358071,-0.0814616695904,18.0556353655
1994,-0.0292124356744,0.0289303998012,18.3104444052
1995,-0.139850288703,0.190715746756,18.6371184855
1996,-0.39475152177,0.559547567074,19.0484410116
1997,-0.824519598802,0.739283273105,19.3656622315
1998,-0.841843674087,0.504091550873,19.1994621933
1999,-0.773261501897,1.04931863162,18.8328111164
2000,-0.891217529726,0.000201651502886,18.7946520821
2001,-1.05431011413,0.0695270670742,18.8760167019
2002,-0.796019515239,0.0268996361815,18.7093571644
2003,-0.916211460702,-0.152536523137,18.8300782567
2004,-1.12657145408,-0.152158895461,18.964506709
2005,-1.54465465887,-0.269550292277,18.8827648842
2006,-1.83000313875,-0.185598503985,18.8929175403
2007,-2.3156539499,-0.0809154077634,19.1935399144
2008,-2.74595160899,0.490859502503,19.8209236576
2009,-2.62039106551,0.0239236024804,19.4336594442
2010,-2.83339519768,-0.0304258085302,19.2516624759
2011,-3.08504948939,0.213109910563,19.5309077005
2012,-3.27361958338,0.612877976682,19.7895507107
