,Ratio,Price,Quantity
1992,0.658197712538,1.15047833895,13.3058259497
1993,0.611841154874,0.811391623685,13.1928703021
1994,0.474351476821,1.0635010492,13.22793887
1995,0.349550620214,1.37520777487,13.3207075504
1996,0.184380447666,1.99355183596,13.7880406924
1997,-0.343751144387,2.36067869556,14.2627501668
1998,-0.356523471968,2.95407142739,15.4354701232
1999,-0.553516746353,2.30342370279,14.4060340299
2000,-0.838448183159,1.97483051006,14.3500212625
2001,-0.764558200223,1.57211159237,14.1627729424
2002,-1.40063632368,2.11203324647,14.5639420084
2003,-2.13044369547,3.28994643858,15.6874490333
2004,-1.673777942,2.71048992861,16.1048540669
2005,-1.69537121833,2.41710437931,15.9133403694
2006,-1.45631552526,1.86987428093,15.4972270846
2007,-1.52942238635,2.39052275647,15.89677344
2008,-1.63135743728,1.48849289759,15.7932078153
2009,-1.5768236686,1.22014441338,15.0297073191
2010,-1.30173678171,1.42423631497,14.7484231777
2011,-1.7211590833,2.60111458623,15.7794385493
2012,-1.48059029885,0.497597861663,14.8994740754
