,Ratio,Price,Quantity
1992,0.115516257082,1.27735033872,17.178500441
1993,0.0972599696676,1.320662668,17.1874827471
1994,-0.0122956071445,1.47732082586,17.3789982597
1995,0.00550782253178,1.5830661784,17.523370635
1996,-0.208485685917,1.62431196462,17.6922053048
1997,-0.344649340068,1.79680711475,17.992999643
1998,-0.378049369937,1.45820776805,17.879039509
1999,-0.534506048467,1.41461489418,17.8603971581
2000,-0.39223125785,0.76142437996,17.5124295085
2001,-1.48085181245,0.681562539041,17.333422108
2002,-1.26561309438,0.783137901,17.6279655941
2003,-1.65208860027,1.00893287956,18.5431263241
2004,-1.83121691535,1.06866721202,18.7197430972
2005,-2.04918166828,0.779131651635,18.3024720652
2006,-1.99357874474,0.384562323506,18.0340278316
2007,-2.31328887151,0.50163647454,18.1155317559
2008,-2.56176600008,0.287640186436,18.1789777772
2009,-2.44785238941,0.0210918807092,18.1680852612
2010,-2.34937376237,0.274056484655,18.1257924355
2011,-2.64654401351,0.332810355993,18.0372879208
2012,-2.49271077328,0.435865626918,18.0043960496
