,Ratio,Price,Quantity
1992,0.472124404727,0.0621155907653,14.3605410674
1993,0.442503208846,-0.0512741954743,14.5034748304
1994,0.287204426727,0.281026790904,14.8538135917
1995,0.144738661725,0.325157169015,15.0486423759
1996,0.0592698405981,0.230091522727,15.1587147292
1997,0.0042386343943,0.188559918465,15.3008229889
1998,-0.234061872117,0.305330557306,15.290304459
1999,-0.586674816723,1.27498054039,15.5319306305
2000,-1.15191905071,2.32109544248,16.4565553399
2001,-1.11628599747,1.41402443369,15.9922949848
2002,-1.58359304609,0.55453530128,15.8993399589
2003,-2.12097880263,1.06589369024,16.4882768731
2004,-1.90349009815,0.28841247414,16.6623830717
2005,-1.71214251806,-0.857387577662,16.0729705572
2006,-2.64174266676,-1.06670222539,16.1713429151
2007,-2.44194417333,-1.21116176266,16.0889023429
2008,-2.70208479106,-1.32840411552,16.3123396027
2009,-2.51915253085,-1.52271913726,15.9469779756
2010,-3.03594123416,-1.46321769487,16.0645498215
2011,-3.16500075574,-1.29406618282,15.9228989237
2012,-3.04854939643,0.969605384846,16.3339716575
