,Ratio,Price,Quantity
1992,0.663300365516,2.34405773775,16.0519385406
1993,0.677497249831,0.996014017943,16.7366887214
1994,0.532849087382,1.13160729418,16.9070943193
1995,0.439024220545,0.814709572284,17.2423495652
1996,0.0142073631895,2.17423704021,17.9340155424
1997,0.053716900538,1.84414593883,17.8352033566
1998,-0.271410871639,1.08480276896,18.0099009328
1999,-0.475156709928,2.00840649283,18.3179339097
2000,-0.628544827643,1.50660504998,17.9003047772
2001,-1.24867966141,2.07206676085,18.6448211582
2002,-0.95809485295,2.24450023759,18.6920707002
2003,-1.91684954203,2.34323625075,18.9311940209
2004,-2.1278198818,2.28706725504,19.5658279413
2005,-2.19541630698,2.59188870484,19.4682085375
2006,-2.13345995097,2.80625512291,19.6637619782
2007,-2.26933471868,2.57490365127,19.6115156356
2008,-2.31420801422,1.7072498957,19.4475844161
2009,-2.29895346085,2.27137161443,19.9275355269
2010,-2.39260518234,1.92370373492,19.6946092677
2011,-2.41010940589,2.0223644164,19.2539257626
2012,-2.27954319147,1.83176934747,18.9098969797
