,Ratio,Price,Quantity
1992,1.1506264757,0.520841265639,12.4213936806
1993,1.09422975213,0.311424563497,13.1502625508
1994,1.02196731891,0.740465042368,13.6470824388
1995,1.08965563389,1.15582175742,14.0687176385
1996,1.08316761746,0.68838534132,14.1072289734
1997,1.61364661205,6.32747425674,13.5278991497
1998,0.0814749842013,4.58169074262,14.4072167537
1999,0.235776183918,1.44941167822,14.6093212907
2000,0.250904081436,1.7216229584,14.8130280347
2001,-0.854616102721,2.23038079812,14.7648503049
2002,-1.36070428706,7.36204405575,14.6858746219
2003,-2.03617636901,9.18431943349,16.1196898795
2004,-2.70429019366,1.10690212837,17.0178328866
2005,-2.85426025515,1.03120360699,17.5116095136
2006,-2.89786824261,0.832763818996,17.6227307144
2007,-3.02590102279,1.38587008019,17.577316002
2008,-2.99715670228,0.860113584117,17.0978777809
2009,-3.0837124412,1.91176405412,17.6009676156
2010,-3.31387116296,2.73939406697,17.1916539259
2011,-3.53012303517,1.96111095497,17.1479494335
2012,-3.54695373909,0.0586411727066,17.3528734516
