,Ratio,Price,Quantity
1992,0.748352966303,2.1743242339,15.8528482944
1993,0.726817996923,2.44147538271,16.9322450799
1994,0.520240434794,2.4641427778,17.7122695793
1995,0.450452123104,2.5545459374,18.2111612128
1996,0.206218817061,2.49076588775,18.6447191028
1997,0.137939601658,3.11530312748,19.0233205035
1998,0.0228679523564,3.15444997989,19.1715838709
1999,-0.273084325206,2.94408294808,19.4525597136
2000,-0.22051300091,3.6635915698,19.6800931587
2001,-0.267004299382,3.47917001519,19.5912793841
2002,-0.814854625637,3.43461183896,19.4880913124
2003,-1.36755468623,3.2482066634,19.1637382944
2004,-1.53258374868,1.51488626056,19.6462048281
2005,-1.96341642737,1.97746197007,19.5539576904
2006,-2.18464360596,2.46293400002,19.619243813
2007,-2.73904744388,2.29761345997,20.0052403539
2008,-3.05079186295,1.35430104729,20.1753420786
2009,-2.92063522493,0.949291760638,19.8999673551
2010,-2.91278962169,0.80179267153,19.3800846037
2011,-3.55490777529,1.17531869066,19.5475915524
2012,-3.43998722714,1.77252017698,19.5108908462
