,Ratio,Price,Quantity
1992,1.03397812882,0.476588446875,12.9652954465
1993,0.945603859676,-0.1600630545,13.1368282548
1994,0.908029924948,-0.104337886528,13.4545292119
1995,0.683859226756,1.36245786103,13.6226682517
1996,0.573538830031,5.56989139434,13.5999754886
1997,0.851974494502,-13.815510558,13.1012010261
1998,-0.456076429145,2.44748921782,13.5459290115
1999,-1.00213291212,3.89922303962,13.5116896184
2000,-1.0061478131,2.80772669516,13.1448780102
2001,-0.801292768215,1.11554360979,13.1456305843
2002,-1.80716601629,-13.815510558,13.6083633797
2003,-2.23090088856,13.9642020779,14.6573492585
2004,-2.42509916136,2.34701830721,15.3226851535
2005,-2.66600697509,0.490172990897,15.388194233
2006,-2.64906875073,0.203897054038,15.4781128632
2007,-2.41084345773,1.32599969763,15.6841426385
2008,-2.43979655492,2.48567750375,15.7050006088
2009,-2.70915443358,3.54926150101,15.8622584389
2010,-2.56721061821,2.23079058582,16.0948017422
2011,-2.69079652774,4.63122215272,15.9747343888
2012,-2.61111561787,2.95891771475,16.1738748586
