,Ratio,Price,Quantity
1992,-0.135022801598,1.01229420897,19.4427924235
1993,-0.138154517357,0.83319419138,19.4732604902
1994,-0.313067525197,0.952382815072,19.6980421966
1995,-0.324302561645,0.891036886612,19.9803154155
1996,-0.49225262268,0.649685389914,19.9873593949
1997,-0.691241198975,0.695478300285,19.8845763186
1998,-0.932081477352,0.796954436864,20.0348916993
1999,-1.31724451338,1.0390225397,20.3517458138
2000,-1.51007946538,0.551651928094,20.4501841791
2001,-1.74511859056,0.7612143188,20.5278138505
2002,-2.04331572339,0.750069288592,20.8678684271
2003,-1.99441127431,0.755309086391,20.6328476729
2004,-2.49500557462,2.09958983068,21.4150295695
2005,-2.58914098493,1.58395295311,21.6421380132
2006,-2.66353040818,1.53694865398,21.5173654647
2007,-2.69652294523,1.34538682995,21.3160143996
2008,-2.77439339634,1.36548052102,21.4867952075
2009,-2.88780142632,1.55479148216,21.6165774115
2010,-3.03748628987,1.46632307701,21.5933842384
2011,-3.19982093158,1.52795947585,21.5516243795
2012,-3.24942476529,1.70453323927,21.7074353878
