,Ratio,Price,Quantity
1992,0.196680030663,0.187302641982,15.1021572208
1993,0.15085450476,0.111860213972,15.1673576151
1994,0.080767618816,0.26330460556,15.3257290595
1995,0.121527999598,0.2157242789,15.5243946307
1996,-0.0383346406339,0.336836970968,15.7700507891
1997,-0.00741226082805,0.0978046531991,15.7959474537
1998,-0.0760892455101,0.0282651011546,15.7511953198
1999,-0.298951395875,0.43216704462,15.8679248827
2000,-0.494093743942,1.46666964651,15.9829919372
2001,-1.1624403036,2.54818911594,16.6285009664
2002,-2.07709045483,1.91192950049,16.8113690735
2003,-1.95441464251,1.16169068766,17.4422034429
2004,-1.71715990897,1.47453679889,17.2344000079
2005,-1.67425233499,0.959197090954,17.3611222026
2006,-1.60314819275,0.744435952417,17.7722734984
2007,-1.70520746803,0.311524607923,17.3606376197
2008,-2.02418850959,0.793016189518,17.8285614206
2009,-1.95815124691,0.758354797191,18.1685313229
2010,-2.14596954735,0.0151505211271,17.9409374861
2011,-2.28166067472,0.135022472147,17.9263286009
2012,-2.0613323558,-0.270787247528,17.6560531362
